_key,Cleaned Incident,Year,Cleaned Event,Location,Latitude,Longitude,Cleaned Impact,Cleaned Group,Cleaned Outcome
732,adoption of the maple leaf flag,1965,cultural,Canada,60.108670000000075,-113.64257999999995,the maple leaf became the national symbol on canadas flag.,lester b. pearson,positive
733,official languages act,1969,legislative,Canada,60.108670000000075,-113.64257999999995,recognized english and french as the official languages of canada.,pierre elliott trudeau,positive
734,canada act 1982 patriation of the constitution,1982,legislative,Canada,60.108670000000075,-113.64257999999995,"gave canada full sovereignty, including the ability to amend its constitution.","pierre elliott trudeau, queen elizabeth ii",positive
735,oka crisis,1990,social unrest,Canada,60.108670000000075,-113.64257999999995,"standoff between mohawk protesters, quebec police, and the canadian army.","mohawk protestors, canadian government",negative
736,nafta agreement signed,1992,economic,Canada,60.108670000000075,-113.64257999999995,north american free trade agreement altered trade relations with the u.s. and mexico.,brian mulroney,mixed
737,apology to residential school survivors,2008,social justice,Canada,60.108670000000075,-113.64257999999995,official apology to indigenous peoples for the residential school system.,stephen harper,positive
738,vancouver winter olympics,2010,sports,Canada,60.108670000000075,-113.64257999999995,"hosted the winter olympics, showcasing canada on the world stage.",vanoc,positive
739,legalization of sameunknownsex marriage,2005,legislative,Canada,60.108670000000075,-113.64257999999995,made canada the fourth country worldwide to legalize sameunknownsex marriage.,paul martin,positive
740,cannabis legalization,2018,legislative,Canada,60.108670000000075,-113.64257999999995,canada became the second country to legalize the recreational use of cannabis.,justin trudeau,positive
741,murdered and missing indigenous women inquiry,2015,social justice,Canada,60.108670000000075,-113.64257999999995,national inquiry into the systemic causes of violence against indigenous women.,justin trudeau,ongoing
742,fort mcmurray wildfire,2016,natural disaster,Canada,60.108670000000075,-113.64257999999995,"one of canadas costliest disasters, leading to massive evacuations.",unknown,negative
743,establishment of nunavut,1999,political,Canada,60.108670000000075,-113.64257999999995,"creation of nunavut as a territory, acknowledging inuit selfunknowngovernance.","canadian government, inuit leaders",positive
744,quebec referendum on sovereignty,1995,political,Canada,60.108670000000075,-113.64257999999995,"referendum on quebecs independence from canada, narrowly defeated.","jacques parizeau, lucien bouchard",negative
745,charlottetown accord referendum,1992,political,Canada,60.108670000000075,-113.64257999999995,proposed constitutional changes defeated in a national referendum.,"brian mulroney, provincial premiers",negative
746,red river resistance,1869,political,Canada,60.108670000000075,-113.64257999999995,"led by mtis leader louis riel, resisting canadian authority to maintain mtis rights and culture.",louis riel,mixed
747,klondike gold rush,1896,economic,Canada,60.108670000000075,-113.64257999999995,"attracted thousands of prospectors to the yukon, significant economic impact.",unknown,positive
748,halifax explosion,1917,disaster,Canada,60.108670000000075,-113.64257999999995,"one of the worlds largest nonunknownnuclear explosions, devastating halifax.",unknown,negative
749,internment of japanese canadians,1942,civil rights violation,Canada,60.108670000000075,-113.64257999999995,"internment of japanese canadians during wwii, violation of civil liberties.",canadian government,negative
750,discovery of oil in alberta,1947,economic,Canada,60.108670000000075,-113.64257999999995,"led to albertas oil boom, transforming canadas energy sector.",imperial oil,positive
751,balfour declaration of 1926,1926,political,Canada,60.108670000000075,-113.64257999999995,recognized canada and other dominions as autonomous within the british empire.,imperial conference of 1926,positive
752,statute of westminster,1931,legislative,Canada,60.108670000000075,-113.64257999999995,gave canada legislative independence from the uk.,british parliament,positive
753,conscription crisis of 1944,1944,political,Canada,60.108670000000075,-113.64257999999995,deepened the divide between english and french canadians over wwii conscription.,william lyon mackenzie king,negative
754,discovery of insulin,1921,medical,Canada,60.108670000000075,-113.64257999999995,revolutionized the treatment of diabetes globally.,"frederick banting, charles best",positive
755,joining of newfoundland,1949,political,Canada,60.108670000000075,-113.64257999999995,newfoundland became canadas tenth province.,joey smallwood,positive
756,creation of the canadian flag,1965,cultural,Canada,60.108670000000075,-113.64257999999995,adoption of the red maple leaf flag as the national flag of canada.,lester b. pearson,positive
757,official languages act,1969,legislative,Canada,60.108670000000075,-113.64257999999995,made english and french the official languages of canada.,pierre elliott trudeau,positive
758,patriation of the canadian constitution,1982,legislative,Canada,60.108670000000075,-113.64257999999995,canada gained full sovereignty with the ability to amend its own constitution.,"pierre elliott trudeau, queen elizabeth ii",positive
759,establishment of nunavut,1999,political,Canada,60.108670000000075,-113.64257999999995,creation of nunavut provided a separate territory for the inuit people.,canadian government,positive
760,signing of the magna carta,1215,legal,UK,53.40838660500003,-1.9695595439999352,foundation of constitutional law,king john of england,positive
761,establishment of the church of england,1534,religious reformation,UK,53.40838660500003,-1.9695595439999352,established a national church separate from the catholic church,king henry viii,positive
762,defeat of the spanish armada,1588,military,UK,53.40838660500003,-1.9695595439999352,ensured english naval dominance,queen elizabeth i,positive
763,union of the crowns,1603,political,UK,53.40838660500003,-1.9695595439999352,james vi of scotland also became james i of england,"scottish and english populations, james vi and i",positive
764,english civil war begins,1642,civil war,UK,53.40838660500003,-1.9695595439999352,establishment of parliamentary supremacy over the monarchy,"king charles i,  oliver cromwell",mixed
765,the restoration of the monarchy,1660,political,UK,53.40838660500003,-1.9695595439999352,restored the monarchy under charles ii,charles ii,positive
766,act of union with scotland,1707,union,UK,53.40838660500003,-1.9695595439999352,formed the kingdom of great britain,queen anne,positive
767,industrial revolution begins,1760,industrial,UK,53.40838660500003,-1.9695595439999352,initiated industrialization and economic growth,british inventors and entrepreneurs,positive
768,act of union with ireland,1801,union,UK,53.40838660500003,-1.9695595439999352,united great britain and ireland,"irish and british populations, parliament of great britain and ireland",positive
769,battle of trafalgar,1805,military,UK,53.40838660500003,-1.9695595439999352,ensured british naval supremacy,admiral nelson,positive
770,reform act 1832,1832,political reform,UK,53.40838660500003,-1.9695595439999352,expanded electoral franchise and reformed parliament,parliament of the united kingdom,positive
771,queen victorias reign begins,1837,monarchical,UK,53.40838660500003,-1.9695595439999352,marked the beginning of the victorian era,queen victoria,positive
772,publication of darwins on the origin of species,1859,scientific,UK,53.40838660500003,-1.9695595439999352,laid the foundation of evolutionary biology,charles darwin,positive
773,establishment of the welfare state,1948,social reform,UK,53.40838660500003,-1.9695595439999352,introduced the national health service and social welfare programs,uk government,positive
774,decolonization begins,1947,political,UK,53.40838660500003,-1.9695595439999352,began the process of decolonizing the british empire,uk government,mixed
775,suez crisis,1956,international conflict,UK,53.40838660500003,-1.9695595439999352,marked the decline of britains imperial power,uk government,negative
776,the beatles rise to fame,1962,cultural,UK,53.40838660500003,-1.9695595439999352,global cultural impact through music,the beatles,positive
